Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
3,,BTRUS10208199101,BABIKOV Anton,RUS,0+0+0+1,1,36:28.3,48,148,,+9.4,0,999.0,1:40.0,+10.0,7,2:56.6,+8.7,15,32:48.2,+33.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
4,,BTCZE10906198401,MORAVEC Ondrej,CZE,1+0+0+1,2,36:28.6,43,143,,+9.7,0,999.0,1:43.0,+13.0,13,3:00.8,+12.9,5,32:26.0,+11.1,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
5,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,0+0+0+1,1,36:29.1,40,140,,+10.2,0,7.0,1:36.0,+6.0,4,2:54.4,+6.5,16,32:51.1,+36.2,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
6,,BTRUS13103199301,ELISEEV Matvei,RUS,0+1+1+0,2,36:29.9,38,138,,+11.0,0,8.0,1:38.0,+8.0,5,2:55.6,+7.7,8,32:32.9,+18.0,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
7,,BTNOR12701197401,BJOERNDALEN Ole Einar,NOR,1+0+1+0,2,36:30.2,36,136,,+11.3,0,19.0,1:45.0,+15.0,19,3:06.2,+18.3,4,32:23.2,+8.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
8,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+1+1+0,2,36:32.6,34,134,,+13.7,0,999.0,1:30.0,0.0,12,3:00.1,+12.2,6,32:30.3,+15.4,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
9,,BTNOR11605199301,BOE Johannes Thingnes,NOR,2+0+1+0,3,36:38.7,32,132,,+19.8,0,9.0,1:39.0,+9.0,9,2:59.2,+11.3,3,32:17.0,+2.1,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
10,,BTFRA10312199101,DESTHIEUX Simon,FRA,1+0+1+0,2,36:47.7,31,131,,+28.8,0,999.0,1:44.0,+14.0,22,3:09.9,+22.0,10,32:37.7,+22.8,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
11,,BTGER11705198801,LESSER Erik,GER,1+1+0+0,2,36:48.8,30,130,,+29.9,0,14.0,1:42.0,+12.0,17,3:05.2,+17.3,12,32:40.7,+25.8,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
12,,BTRUS12108198701,SHIPULIN Anton,RUS,0+1+1+0,2,36:58.9,29,129,,+40.0,0,999.0,1:30.0,0.0,1,2:47.9,0.0,19,33:06.2,+51.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
13,,BTFRA12403198801,BEATRIX Jean Guillaume,FRA,0+0+0+0,0,37:00.7,28,,,+41.8,0,999.0,1:41.0,+11.0,18,3:05.6,+17.7,23,33:12.2,+57.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
14,,BTGER11803198701,PEIFFER Arnd,GER,1+0+0+0,1,37:04.3,27,127,,+45.4,0,6.0,1:35.0,+5.0,11,2:59.9,+12.0,24,33:23.0,+1:08.1,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
15,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,0+0+2+0,2,37:12.9,26,126,,+54.0,0,999.0,1:41.0,+11.0,9,2:59.2,+11.3,20,33:06.9,+52.0,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
16,,BTITA10611198901,WINDISCH Dominik,ITA,0+0+2+1,3,37:15.4,25,125,,+56.5,0,999.0,1:49.0,+19.0,20,3:07.9,+20.0,14,32:47.6,+32.7,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
17,,BTUKR12807198801,SEMENOV Sergii,UKR,0+1+1+1,3,37:16.1,24,124,,+57.2,0,999.0,1:31.0,+1.0,3,2:53.1,+5.2,17,32:59.2,+44.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
18,,BTAUT10911198601,EBERHARD Julian,AUT,1+1+2+1,5,37:17.3,23,123,,+58.4,0,999.0,1:43.0,+13.0,14,3:01.9,+14.0,1,32:14.9,0.0,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
19,,BTCZE12301199101,KRCMAR Michal,CZE,0+1+1+1,3,37:25.8,22,122,,+1:06.9,0,999.0,1:40.0,+10.0,14,3:01.9,+14.0,18,33:02.9,+48.0,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
20,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,1+0+1+2,4,37:26.0,21,,,+1:07.1,0,30.0,1:56.0,+26.0,29,3:14.9,+27.0,7,32:31.4,+16.5,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
21,,BTUSA11506198101,BAILEY Lowell,USA,0+1+0+2,3,37:36.0,20,120,,+1:17.1,0,999.0,1:44.0,+14.0,16,3:02.4,+14.5,21,33:07.3,+52.4,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
22,,BTRUS10301199201,TSVETKOV Maksim,RUS,0+0+1+1,2,37:44.6,18,,,+1:25.7,0,26.0,1:51.0,+21.0,28,3:14.0,+26.1,25,33:27.2,+1:12.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
23,,BTAUT12302198301,EDER Simon,AUT,0+0+3+0,3,37:48.3,16,118,,+1:29.4,0,5.0,1:33.0,+3.0,2,2:51.1,+3.2,28,33:32.7,+1:17.8,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
24,,BTGER12403199001,DOLL Benedikt,GER,1+1+1+2,5,37:54.7,14,,,+1:35.8,0,27.0,1:53.0,+23.0,27,3:13.6,+25.7,11,32:39.5,+24.6,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
25,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,1+1+3+0,5,38:01.7,12,116,,+1:42.8,0,999.0,1:49.0,+19.0,26,3:13.3,+25.4,13,32:46.5,+31.6,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
26,,BTGER10405198301,ROESCH Michael,BEL,1+0+1+0,2,38:12.1,10,115,,+1:53.2,0,20.0,1:47.0,+17.0,21,3:08.9,+21.0,30,34:00.4,+1:45.5,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
27,,BTCZE11207198201,SOUKUP Jaroslav,CZE,0+0+1+3,4,38:19.2,8,114,,+2:00.3,0,999.0,1:31.0,+1.0,6,2:56.5,+8.6,26,33:29.2,+1:14.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
28,,BTBUL11703198701,ILIEV Vladimir,BUL,1+1+1+1,4,38:33.6,6,113,,+2:14.7,0,999.0,1:48.0,+18.0,25,3:12.1,+24.2,29,33:37.2,+1:22.3,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
29,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,1+2+1+0,4,38:36.6,4,112,,+2:17.7,0,999.0,1:54.0,+24.0,30,3:20.5,+32.6,27,33:31.8,+1:16.9,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
30,,BTCZE10302198301,SLESINGR Michal,CZE,3+0+1+2,6,38:49.9,2,,,+2:31.0,0,25.0,1:50.0,+20.0,24,3:11.9,+24.0,22,33:12.0,+57.1,BT1617SWRLCP03SMMS,BT1617SWRLCP03,Nove Mesto na Morave,Men 15km Mass Start,2016-12-18,1617,Male
1,,BTCZE20111198901,SOUKALOVA Gabriela,CZE,0+1+0+0,1,34:42.1,60,160,r,0.0,0,999.0,2:10.0,+35.0,15,3:30.5,+31.3,5,30:24.5,+32.1,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
2,,BTGER22208199301,DAHLMEIER Laura,GER,2+0+0+0,2,34:45.2,54,154,y,+3.1,0,27.0,2:16.0,+41.0,26,3:42.4,+43.2,1,29:52.4,0.0,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
3,,BTITA20304199001,WIERER Dorothea,ITA,1+0+0+0,1,34:51.8,48,148,,+9.7,0,5.0,1:46.0,+11.0,3,3:09.8,+10.6,14,30:53.1,+1:00.7,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
4,,BTGER22403199201,HINZ Vanessa,GER,0+0+1+0,1,34:57.6,43,143,,+15.5,0,10.0,1:56.0,+21.0,10,3:25.9,+26.7,11,30:41.3,+48.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
5,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+1+0+0,2,35:03.7,40,140,,+21.6,0,2.0,1:41.0,+6.0,5,3:14.9,+15.7,9,30:39.3,+46.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
6,,BTGER21103199401,PREUSS Franziska,GER,0+1+1+0,2,35:08.9,38,138,,+26.8,0,4.0,1:43.0,+8.0,2,3:08.0,+8.8,13,30:48.4,+56.0,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
7,,BTFRA21906198601,DORIN HABERT Marie,FRA,1+0+0+1,2,35:15.3,36,136,,+33.2,0,25.0,2:13.0,+38.0,21,3:38.4,+39.2,6,30:25.0,+32.6,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
8,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,1+1+0+1,3,35:22.0,34,134,,+39.9,0,18.0,2:06.0,+31.0,20,3:36.9,+37.7,2,30:10.3,+17.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
9,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+1+1,2,35:25.2,32,132,,+43.1,0,1.0,1:35.0,0.0,1,2:59.2,0.0,17,31:09.8,+1:17.4,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
10,,BTRUS22610199001,AKIMOVA Tatiana,RUS,0+0+2+0,2,35:30.2,31,131,,+48.1,0,19.0,2:07.0,+32.0,17,3:33.8,+34.6,12,30:43.2,+50.8,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
11,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+1+2+0,4,35:34.1,30,130,,+52.0,0,11.0,1:58.0,+23.0,12,3:27.0,+27.8,3,30:13.3,+20.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
12,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,1+1+1+1,4,35:35.1,29,129,,+53.0,0,15.0,2:01.0,+26.0,13,3:27.8,+28.6,4,30:13.8,+21.4,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
13,,BTSUI20304198401,GASPARIN Selina,SUI,0+1+0+2,3,35:55.4,28,128,,+1:13.3,0,999.0,2:12.0,+37.0,25,3:42.2,+43.0,10,30:40.2,+47.8,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
14,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,0+0+1+1,2,35:55.8,27,127,,+1:13.7,0,9.0,1:54.0,+19.0,7,3:15.3,+16.1,22,31:25.3,+1:32.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
15,,BTUKR20901198701,BILOSIUK Olena,UKR,0+0+1+1,2,35:56.2,26,126,,+1:14.1,0,999.0,2:03.0,+28.0,19,3:34.7,+35.5,19,31:11.8,+1:19.4,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
16,,BTCZE20912198801,VITKOVA Veronika,CZE,2+1+0+0,3,35:57.1,25,125,,+1:15.0,0,999.0,1:47.0,+12.0,5,3:14.9,+15.7,18,31:09.9,+1:17.5,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
17,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+2+0+1,3,35:59.3,24,124,,+1:17.2,0,999.0,1:47.0,+12.0,8,3:20.3,+21.1,16,31:02.6,+1:10.2,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
18,,BTBLR22703198501,SKARDINO Nadezhda,BLR,0+0+0+1,1,36:04.8,23,123,,+1:22.7,0,999.0,2:12.0,+37.0,27,3:48.8,+49.6,23,31:28.9,+1:36.5,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
19,,BTUKR21909199001,DZHIMA Yuliia,UKR,1+0+2+2,5,36:22.6,22,122,,+1:40.5,0,999.0,1:59.0,+24.0,10,3:25.9,+26.7,7,30:32.7,+40.3,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
20,,BTFRA21505198701,BESCOND Anais,FRA,1+0+1+1,3,36:28.2,21,,,+1:46.1,0,14.0,2:00.0,+25.0,16,3:32.3,+33.1,21,31:23.2,+1:30.8,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
21,,BTGER22403198701,HILDEBRAND Franziska,GER,0+2+1+1,4,36:33.6,20,,,+1:51.5,0,999.0,2:03.0,+28.0,18,3:34.5,+35.3,15,31:00.1,+1:07.7,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
22,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,1+1+0+0,2,36:52.1,18,119,,+2:10.0,0,999.0,1:59.0,+24.0,14,3:29.1,+29.9,29,32:14.8,+2:22.4,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
23,,BTFIN20911198701,EDER Mari,FIN,0+1+2+2,5,36:59.6,16,118,,+2:17.5,0,29.0,2:24.0,+49.0,29,3:58.7,+59.5,8,30:37.6,+45.2,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
24,,BTSWE23103199501,MAGNUSSON Anna,SWE,3+0+0+0,3,37:10.7,14,117,,+2:28.6,0,999.0,2:10.0,+35.0,24,3:41.5,+42.3,26,31:54.3,+2:01.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
25,,BTITA22410199001,SANFILIPPO Federica,ITA,1+2+0+1,4,37:12.8,12,116,,+2:30.7,0,26.0,2:14.0,+39.0,23,3:41.2,+42.0,24,31:35.3,+1:42.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
26,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,2+1+2+0,5,37:46.8,10,115,,+3:04.7,0,22.0,2:11.0,+36.0,22,3:40.3,+41.1,25,31:47.4,+1:55.0,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
27,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+0+1+3,6,38:16.9,8,114,,+3:34.8,0,8.0,1:53.0,+18.0,9,3:22.0,+22.8,27,32:04.4,+2:12.0,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
28,,BTFRA20508199101,AYMONIER Celia,FRA,2+2+2+3,9,39:06.8,6,,,+4:24.7,0,28.0,2:21.0,+46.0,28,3:50.5,+51.3,20,31:22.9,+1:30.5,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
29,,BTNOR20803198801,BIRKELAND Fanny Horn,NOR,2+3+2+3,10,39:44.6,4,112,,+5:02.5,0,3.0,1:42.0,+7.0,4,3:10.9,+11.7,28,32:08.3,+2:15.9,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
,DNS,BTUKR20407199201,PETRENKO Iryna,UKR,,,,,,,,0,,,,0,,,0,,,BT1617SWRLCP03SWMS,BT1617SWRLCP03,Nove Mesto na Morave,Women 12.5km Mass Start,2016-12-18,1617,Female
1,,BTAUT10911198601,EBERHARD Julian,AUT,1+0,1,27:26.8,60,160,,0.0,0,5.0,51.0,+3.0,3,1:37.9,+1.8,2,25:15.3,+9.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
2,,BTCZE10302198301,SLESINGR Michal,CZE,0+1,1,27:37.6,54,154,,+10.8,0,999.0,1:01.0,+13.0,26,1:47.3,+11.2,3,25:17.8,+12.0,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
3,,BTITA10611198901,WINDISCH Dominik,ITA,0+1,1,28:07.1,48,148,,+40.3,0,999.0,1:01.0,+13.0,21,1:45.8,+9.7,13,25:51.5,+45.7,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
4,,BTITA13009198901,HOFER Lukas,ITA,0+0,0,28:07.2,43,143,,+40.4,0,999.0,1:21.0,+33.0,91,2:06.7,+30.6,15,25:52.4,+46.6,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
5,,BTGER11705198801,LESSER Erik,GER,0+2,2,28:08.0,40,140,,+41.2,0,999.0,58.0,+10.0,12,1:43.9,+7.8,5,25:26.1,+20.3,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
6,,BTGER11411198801,SCHEMPP Simon,GER,1+1,2,28:13.0,38,138,,+46.2,0,999.0,1:05.0,+17.0,64,1:56.1,+20.0,4,25:23.0,+17.2,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
7,,BTNOR11207198501,SVENDSEN Emil Hegle,NOR,0+1,1,28:15.2,36,136,,+48.4,0,999.0,1:01.0,+13.0,43,1:50.7,+14.6,12,25:51.4,+45.6,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
8,,BTFRA11409198801,FOURCADE Martin,FRA,0+3,3,28:18.1,34,134,yr,+51.3,0,77.0,1:09.0,+21.0,51,1:52.8,+16.7,1,25:05.8,0.0,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
9,,BTSUI10510198901,WEGER Benjamin,SUI,0+0,0,28:18.6,32,132,,+51.8,0,91.0,1:17.0,+29.0,83,2:04.9,+28.8,24,26:04.2,+58.4,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
10,,BTBUL11703198701,ILIEV Vladimir,BUL,0+2,2,28:25.2,31,131,,+58.4,0,999.0,1:14.0,+26.0,80,2:01.9,+25.8,6,25:27.3,+21.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
11,,BTRUS11903198701,MALYSHKO Dmitry,RUS,0+1,1,28:28.5,30,130,,+1:01.7,0,999.0,56.0,+8.0,17,1:44.4,+8.3,33,26:11.3,+1:05.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
11,,BTAUT11303198801,LANDERTINGER Dominik,AUT,0+2,2,28:28.5,30,130,,+1:01.7,0,999.0,1:05.0,+17.0,43,1:50.7,+14.6,8,25:39.9,+34.1,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
13,,BTRUS10301199201,TSVETKOV Maksim,RUS,0+2,2,28:32.3,28,128,,+1:05.5,0,9.0,54.0,+6.0,4,1:40.2,+4.1,14,25:52.3,+46.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
14,,BTUKR12807198801,SEMENOV Sergii,UKR,0+2,2,28:36.3,27,127,,+1:09.5,0,999.0,53.0,+5.0,5,1:41.3,+5.2,21,25:59.2,+53.4,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
15,,BTGER11803198701,PEIFFER Arnd,GER,0+2,2,28:37.6,26,126,,+1:10.8,0,999.0,1:01.0,+13.0,40,1:49.9,+13.8,10,25:49.6,+43.8,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
16,,BTFRA12403198801,BEATRIX Jean Guillaume,FRA,1+1,2,28:41.6,25,125,,+1:14.8,0,999.0,49.0,+1.0,1,1:36.1,0.0,32,26:10.9,+1:05.1,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
17,,BTCZE11802199401,VACLAVIK Adam,CZE,0+2,2,28:41.7,24,124,,+1:14.9,0,999.0,59.0,+11.0,35,1:49.2,+13.1,17,25:54.8,+49.0,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
18,,BTRUS10208199101,BABIKOV Anton,RUS,0+1,1,28:42.4,23,123,,+1:15.6,0,999.0,56.0,+8.0,9,1:42.9,+6.8,42,26:25.6,+1:19.8,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
19,,BTCZE10906198401,MORAVEC Ondrej,CZE,0+2,2,28:45.2,22,122,,+1:18.4,0,999.0,59.0,+11.0,25,1:47.1,+11.0,22,26:00.3,+54.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
20,,BTNOR12303198601,L'ABEE-LUND Henrik,NOR,1+1,2,28:47.3,21,121,,+1:20.5,0,999.0,1:03.0,+15.0,57,1:54.6,+18.5,19,25:56.9,+51.1,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
21,,BTCZE12301199101,KRCMAR Michal,CZE,1+1,2,28:53.1,20,,,+1:26.3,0,999.0,1:08.0,+20.0,56,1:54.0,+17.9,27,26:06.6,+1:00.8,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
22,,BTGER12108198801,BISCHL Matthias,GER,0+2,2,28:54.5,19,,,+1:27.7,0,999.0,1:01.0,+13.0,22,1:46.0,+9.9,34,26:12.4,+1:06.6,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
23,,BTUKR11706198801,KILCHYTSKYY Vitaliy,UKR,1+0,1,29:00.5,18,118,,+1:33.7,0,999.0,1:01.0,+13.0,52,1:53.3,+17.2,46,26:32.3,+1:26.5,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
24,,BTRUS12108198701,SHIPULIN Anton,RUS,1+2,3,29:01.3,17,,,+1:34.5,0,1.0,48.0,0.0,2,1:37.2,+1.1,23,26:00.4,+54.6,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
25,,BTAUT12205197601,MESOTITSCH Daniel,AUT,1+1,2,29:03.0,16,116,,+1:36.2,0,999.0,55.0,+7.0,13,1:44.0,+7.9,40,26:22.0,+1:16.2,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
26,,BTPOL12008199101,GUZIK Grzegorz,POL,0+1,1,29:05.8,15,115,,+1:39.0,0,999.0,1:00.0,+12.0,36,1:49.3,+13.2,54,26:44.1,+1:38.3,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
27,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+2,3,29:06.2,14,114,,+1:39.4,0,999.0,1:05.0,+17.0,52,1:53.3,+17.2,10,25:49.6,+43.8,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
28,,BTRUS11105198501,SIEMAKOV Volodymyr,UKR,2+0,2,29:06.9,13,113,,+1:40.1,0,999.0,1:04.0,+16.0,36,1:49.3,+13.2,39,26:19.8,+1:14.0,BT1617SWRLCP04SMSP,BT1617SWRLCP04,Oberhof,Men 10km Sprint,2017-01-05,1617,Male
