Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
19,,BTFIN10806199801,HARJULA Tuomas,FIN,0+0+1+1,2,32:09.5,22,,,+2:25.4,875,10.0,1:38.3,+13.4,8.0,3:25.3,+14.1,24.0,25:36.1,+1:42.9,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
20,,BTFIN12501199601,SEPPALA Tero,FIN,0+0+1+1,2,32:10.7,21,,,+2:26.6,1141,15.0,1:40.3,+15.4,19.0,3:32.8,+21.6,9.0,24:52.1,+58.9,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
21,,BTLTU12811199201,STROLIA Vytautas,LTU,0+0+2+2,4,32:12.2,20,,,+2:28.1,861,35.0,1:52.7,+27.8,12.0,3:30.1,+18.9,10.0,24:53.9,+1:00.7,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
22,,BTSWE10809199501,PONSILUOMA Martin,SWE,2+0+2+1,5,32:35.1,19,,,+2:51.0,364,36.0,1:53.4,+28.5,33.0,3:39.5,+28.3,26.0,25:49.2,+1:56.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
23,,BTSUI11107199601,BURKHALTER Joscha,SUI,0+0+1+0,1,32:37.8,18,,,+2:53.7,833,19.0,1:41.1,+16.2,24.0,3:33.8,+22.6,36.0,26:21.4,+2:28.2,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
24,,BTFRA11306199901,CLAUDE Emilien,FRA,1+1+1+2,5,32:48.2,17,,,+3:04.1,693,31.0,1:50.8,+25.9,27.0,3:37.2,+26.0,17.0,25:23.5,+1:30.3,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
25,,BTGER13012199601,STRELOW Justus,GER,0+0+2+0,2,32:49.9,16,,,+3:05.8,1099,22.0,1:42.2,+17.3,19.0,3:32.8,+21.6,22.0,25:33.8,+1:40.6,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
26,,BTAUT13112199601,LEITNER Felix,AUT,0+1+1+0,2,32:51.3,15,,,+3:07.2,658,18.0,1:41.0,+16.1,27.0,3:37.2,+26.0,40.0,26:32.2,+2:39.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
27,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+3+2+1,6,32:55.0,14,,,+3:10.9,420,12.0,1:38.8,+13.9,5.0,3:22.4,+11.2,28.0,25:56.1,+2:02.9,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
28,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+1+1+1,3,32:57.5,13,,,+3:13.4,686,25.0,1:45.1,+20.2,23.0,3:33.2,+22.0,33.0,26:17.4,+2:24.2,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
29,,BTFRA11305199201,FINELLO Jeremy,SUI,1+1+3+1,6,33:06.2,12,,,+3:22.1,1204,51.0,2:01.3,+36.4,48.0,3:50.9,+39.7,1.0,23:53.2,0.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
30,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+0+3+3,7,33:06.2,11,,,+3:22.1,630,41.0,1:54.0,+29.1,36.0,3:44.8,+33.6,11.0,24:56.5,+1:03.3,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
31,,BTUKR11712199601,DUDCHENKO Anton,UKR,1+1+1+2,5,33:06.4,10,,,+3:22.3,770,6.0,1:34.5,+9.6,15.0,3:31.1,+19.9,21.0,25:28.8,+1:35.6,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
32,,BTGER11911199101,KUEHN Johannes,GER,0+0+1+1,2,33:10.3,9,,,+3:26.2,847,29.0,1:47.4,+22.5,32.0,3:39.3,+28.1,37.0,26:22.6,+2:29.4,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
33,,BTSLO12201199401,DOVZAN Miha,SLO,0+0+1+2,3,33:13.2,8,,,+3:29.1,1197,2.0,1:27.8,+2.9,1.0,3:11.2,0.0,25.0,25:43.2,+1:50.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
34,,BTCRO10108198701,FAK Jakov,SLO,0+0+1+1,2,33:14.4,7,,,+3:30.3,784,23.0,1:42.5,+17.6,26.0,3:36.3,+25.1,43.0,26:39.8,+2:46.6,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
35,,BTUKR10908199701,TSYMBAL Bogdan,UKR,0+0+0+1,1,33:36.6,6,,,+3:52.5,1064,7.0,1:35.6,+10.7,12.0,3:30.1,+18.9,45.0,26:49.0,+2:55.8,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
36,,BTCZE10202200001,MIKYSKA Tomas,CZE,1+0+2+0,3,33:39.0,5,,,+3:54.9,805,38.0,1:53.6,+28.7,46.0,3:49.2,+38.0,35.0,26:18.4,+2:25.2,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
37,,BTBEL12410199101,LANGER Thierry,BEL,1+2+1+1,5,33:47.0,4,,,+4:02.9,1127,21.0,1:41.8,+16.9,16.0,3:31.4,+20.2,19.0,25:25.5,+1:32.3,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
38,,BTGER11106199601,ZOBEL David,GER,0+0+3+1,4,33:50.2,3,,,+4:06.1,686,52.0,2:01.6,+36.7,44.0,3:49.0,+37.8,39.0,26:31.2,+2:38.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
39,,BTUSA10606199201,SCHOMMER Paul,USA,1+0+0+1,2,33:53.0,2,,,+4:08.9,1218,39.0,1:53.7,+28.8,36.0,3:44.8,+33.6,31.0,26:10.2,+2:17.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
40,,BTSWE11008199501,BRANDT Oskar,SWE,1+2+2+1,6,33:54.1,1,,,+4:10.0,1190,53.0,2:03.0,+38.1,47.0,3:49.4,+38.2,5.0,24:45.2,+52.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
41,,BTPOL12008199101,GUZIK Grzegorz,POL,0+2+1+0,3,34:05.5,,,,+4:21.4,840,30.0,1:48.2,+23.3,44.0,3:49.0,+37.8,44.0,26:43.2,+2:50.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
42,,BTEST10210199401,ZAHKNA Rene,EST,0+0+0+1,1,34:09.8,,,,+4:25.7,1001,40.0,1:53.9,+29.0,52.0,3:53.0,+41.8,49.0,27:11.3,+3:18.1,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
43,,BTCAN10310199801,RUNNALLS Adam,CAN,1+2+0+0,3,34:10.0,,,,+4:25.9,1197,9.0,1:36.6,+11.7,6.0,3:24.4,+13.2,38.0,26:23.5,+2:30.3,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
44,,BTAUT11012199101,KOMATZ David,AUT,0+1+1+0,2,34:19.0,,,,+4:34.9,910,50.0,2:00.9,+36.0,56.0,3:58.2,+47.0,47.0,27:05.9,+3:12.7,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
45,,BTCZE12112199801,STVRTECKY Jakub,CZE,1+1+2+0,4,34:23.0,,,,+4:38.9,980,46.0,1:58.5,+33.6,54.0,3:55.8,+44.6,34.0,26:18.3,+2:25.1,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
46,,BTSLO11702200001,VIDMAR Anton,SLO,1+1+1+0,3,34:23.9,,,,+4:39.8,1015,46.0,1:58.5,+33.6,50.0,3:52.5,+41.3,41.0,26:35.7,+2:42.5,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
47,,BTUSA10806199501,DOHERTY Sean,USA,0+0+4+1,5,34:26.7,,,,+4:42.6,574,34.0,1:52.6,+27.7,30.0,3:38.7,+27.5,48.0,27:07.7,+3:14.5,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
48,,BTRUS11207198801,MAGAZEEV Pavel,MDA,1+1+0+0,2,34:31.0,,,,+4:46.9,1113,57.0,2:19.8,+54.9,57.0,4:11.1,+59.9,42.0,26:35.8,+2:42.6,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
49,,BTGER10811199401,HORN Philipp,GER,3+1+0+0,4,34:55.4,,,,+5:11.3,672,42.0,1:54.5,+29.6,43.0,3:48.5,+37.3,54.0,27:35.2,+3:42.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
50,,BTSVK12804199201,SIMA Michal,SVK,0+0+1+2,3,35:08.8,,,,+5:24.7,966,33.0,1:51.9,+27.0,53.0,3:54.7,+43.5,52.0,27:20.2,+3:27.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
51,,BTROU10405199301,BUTA George,ROU,1+2+0+0,3,35:09.1,,,,+5:25.0,1113,43.0,1:56.3,+31.4,39.0,3:46.7,+35.5,50.0,27:13.3,+3:20.1,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
52,,BTSWE12403199201,FEMLING Peppe,SWE,1+1+2+1,5,35:18.5,,,,+5:34.4,917,13.0,1:39.0,+14.1,17.0,3:31.6,+20.4,51.0,27:16.7,+3:23.5,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
53,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,0+0+1+0,1,35:24.2,,,,+5:40.1,1218,16.0,1:40.4,+15.5,19.0,3:32.8,+21.6,56.0,28:13.6,+4:20.4,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
54,,BTSUI12007199001,WIESTNER Serafin,SUI,1+0+1+2,4,35:32.0,,,,+5:47.9,1197,54.0,2:04.5,+39.6,51.0,3:52.6,+41.4,46.0,26:54.1,+3:00.9,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
55,,BTJPN11705198801,TACHIZAKI Mikito,JPN,0+0+3+2,5,36:06.4,,,,+6:22.3,924,32.0,1:51.4,+26.5,40.0,3:46.9,+35.7,55.0,27:44.5,+3:51.3,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
56,,BTITA10208199901,FAUNER Daniele,ITA,0+2+2+1,5,36:17.6,,,,+6:33.5,1162,49.0,1:59.2,+34.3,42.0,3:48.2,+37.0,53.0,27:24.2,+3:31.0,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
57,,BTFIN10108199701,RANTA Jaakko,FIN,1+0+1+1,3,36:40.1,,,,+6:56.0,1218,24.0,1:43.1,+18.2,22.0,3:33.1,+21.9,57.0,28:39.7,+4:46.5,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
,LAP,BTSWE12503199701,NYKVIST Emil,SWE,2+2,,,,,,,1141,,,,,,,,,,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
,LAP,BTKAZ12409200001,KIREYEV Vladislav,KAZ,2+0+2,,,,,,,1204,,,,,,,,,,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
,DNS,BTSUI10103200001,HARTWEG Niklas,SUI,,,,,,b,,595,,,,,,,,,,BT2223SWRLCP03SMPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2022-12-17,2223,Male
1,,BTSWE22602199901,OEBERG Elvira,SWE,0+0+0+0,0,29:42.4,90,,b,0.0,204,16.0,1:46.5,+17.3,5.0,3:31.8,+15.7,4.0,25:13.0,+18.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
2,,BTITA20402199501,VITTOZZI Lisa,ITA,0+2+0+0,2,30:02.8,75,,,+20.4,192,4.0,1:36.8,+7.6,3.0,3:27.8,+11.7,1.0,24:55.0,0.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
3,,BTFRA20910199601,SIMON Julia,FRA,0+0+1+2,3,30:29.3,60,,yr,+46.9,294,3.0,1:33.7,+4.5,1.0,3:16.1,0.0,2.0,24:55.2,+0.2,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
4,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+0+1+2,3,31:02.3,50,,,+1:19.9,324,24.0,1:49.8,+20.6,12.0,3:40.7,+24.6,3.0,24:57.4,+2.4,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
5,,BTITA20304199001,WIERER Dorothea,ITA,1+0+0+2,3,31:34.3,45,,,+1:51.9,294,5.0,1:36.9,+7.7,2.0,3:25.7,+9.6,6.0,25:50.3,+55.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
6,,BTSWE22706199401,GESTBLOM Linn,SWE,0+1+0+0,1,31:38.5,40,,,+1:56.1,78,6.0,1:37.4,+8.2,9.0,3:35.0,+18.9,27.0,27:04.7,+2:09.7,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
7,,BTGER22010198801,HERRMANN-WICK Denise,GER,1+0+1+1,3,31:40.2,36,,,+1:57.8,90,17.0,1:46.9,+17.7,12.0,3:40.7,+24.6,9.0,26:09.2,+1:14.2,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
8,,BTFRA21206199901,CHAUVEAU Sophie,FRA,0+0+1+1,2,31:45.1,34,,,+2:02.7,120,41.0,1:59.8,+30.6,39.0,3:56.3,+40.2,11.0,26:15.6,+1:20.6,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
9,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,1+1+1+1,4,32:16.1,32,,,+2:33.7,222,23.0,1:49.0,+19.8,10.0,3:40.2,+24.1,7.0,26:01.7,+1:06.7,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
10,,BTGER21103199401,PREUSS Franziska,GER,0+0+2+0,2,32:20.0,31,,,+2:37.6,366,20.0,1:48.1,+18.9,22.0,3:46.6,+30.5,13.0,26:25.0,+1:30.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
11,,BTAUT20501200101,GANDLER Anna,AUT,0+0+1+0,1,32:30.2,30,,,+2:47.8,348,18.0,1:47.5,+18.3,23.0,3:46.9,+30.8,26.0,26:59.5,+2:04.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
12,,BTSUI20902199401,GASPARIN Aita,SUI,1+0+1+0,2,32:38.4,29,,,+2:56.0,618,10.0,1:39.9,+10.7,4.0,3:31.1,+15.0,12.0,26:15.9,+1:20.9,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
13,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+0+0+1,1,32:41.9,28,,,+2:59.5,0,26.0,1:51.1,+21.9,30.0,3:50.4,+34.3,46.0,28:03.1,+3:08.1,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
14,,BTCZE22807199401,JISLOVA Jessica,CZE,0+0+0+1,1,32:54.3,27,,,+3:11.9,378,44.0,2:00.7,+31.5,37.0,3:55.5,+39.4,30.0,27:12.0,+2:17.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
15,,BTFIN20911198701,EDER Mari,FIN,1+1+1+1,4,32:55.5,26,,,+3:13.1,126,56.0,2:14.7,+45.5,53.0,4:07.4,+51.3,15.0,26:29.8,+1:34.8,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
16,,BTNOR22708199501,FEMSTEINEVIK Ragnhild,NOR,1+0+2+1,4,33:01.3,25,,,+3:18.9,462,29.0,1:52.0,+22.8,14.0,3:41.7,+25.6,8.0,26:03.7,+1:08.7,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
17,,BTGER20710199701,VOIGT Vanessa,GER,1+1+0+0,2,33:03.6,24,,,+3:21.2,432,51.0,2:07.1,+37.9,56.0,4:09.2,+53.1,19.0,26:36.7,+1:41.7,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
18,,BTFRA20211199501,CHEVALIER Chloe,FRA,0+2+0+1,3,33:04.2,23,,,+3:21.8,348,50.0,2:06.6,+37.4,43.0,3:58.7,+42.6,17.0,26:33.2,+1:38.2,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
19,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1+2+2,5,33:04.3,22,,,+3:21.9,342,15.0,1:44.4,+15.2,7.0,3:33.8,+17.7,10.0,26:15.5,+1:20.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
20,,BTSUI22909200001,BASERGA Amy,SUI,0+1+1+0,2,33:04.6,21,,,+3:22.2,546,25.0,1:50.9,+21.7,24.0,3:48.3,+32.2,18.0,26:35.5,+1:40.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
21,,BTNOR20609199501,LIE Lotte,BEL,0+0+0+1,1,33:05.9,20,,,+3:23.5,480,19.0,1:47.6,+18.4,25.0,3:48.4,+32.3,30.0,27:12.0,+2:17.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
22,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+0+2,2,33:08.1,19,,,+3:25.7,360,28.0,1:51.9,+22.7,31.0,3:51.8,+35.7,28.0,27:06.3,+2:11.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
23,,BTFRA21604199601,COLOMBO Caroline,FRA,0+1+2+2,5,33:14.6,18,,,+3:32.2,510,46.0,2:02.0,+32.8,32.0,3:52.4,+36.3,5.0,25:38.8,+43.8,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
24,,BTGER21209199701,SCHNEIDER Sophia,GER,1+0+1+1,3,33:18.2,17,,,+3:35.8,384,36.0,1:55.3,+26.1,33.0,3:52.7,+36.6,22.0,26:50.5,+1:55.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
25,,BTSWE20211199501,OEBERG Hanna,SWE,1+1+1+1,4,33:22.2,16,,,+3:39.8,360,32.0,1:54.2,+25.0,20.0,3:45.7,+29.6,21.0,26:42.0,+1:47.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
26,,BTCZE20301199701,DAVIDOVA Marketa,CZE,1+0+1+0,2,33:24.5,15,,,+3:42.1,312,14.0,1:43.1,+13.9,28.0,3:49.8,+33.7,38.0,27:33.5,+2:38.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
27,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,0+1+1+2,4,33:40.8,14,,,+3:58.4,252,21.0,1:48.3,+19.1,11.0,3:40.3,+24.2,32.0,27:19.3,+2:24.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
28,,BTITA23004199801,COMOLA Samuela,ITA,0+1+0+2,3,33:45.7,13,,,+4:03.3,606,33.0,1:54.3,+25.1,27.0,3:49.3,+33.2,20.0,26:39.5,+1:44.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
29,,BTFRA22810199801,JEANMONNOT Lou,FRA,0+1+1+1,3,33:53.1,12,,,+4:10.7,210,38.0,1:57.5,+28.3,35.0,3:55.1,+39.0,42.0,27:47.6,+2:52.6,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
30,,BTFIN20812199401,MINKKINEN Suvi,FIN,0+0+0+1,1,33:55.5,11,,,+4:13.1,438,7.0,1:38.9,+9.7,15.0,3:42.1,+26.0,49.0,28:11.0,+3:16.0,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
31,,BTAUT22505199701,STEINER Tamara,AUT,0+0+0+1,1,33:56.9,10,,,+4:14.5,624,48.0,2:05.7,+36.5,49.0,4:02.9,+46.8,35.0,27:24.3,+2:29.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
32,,BTCAN21607199701,MOSER Nadia,CAN,0+1+1+1,3,34:03.1,9,,,+4:20.7,798,11.0,1:40.6,+11.4,18.0,3:43.5,+27.4,14.0,26:29.3,+1:34.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
33,,BTPOL21811199701,ZUK Kamila,POL,1+0+1+0,2,34:04.4,8,,,+4:22.0,588,35.0,1:54.6,+25.4,34.0,3:54.9,+38.8,33.0,27:19.6,+2:24.6,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
34,,BTSLO21604199701,KLEMENCIC Polona,SLO,1+0+1+0,2,34:04.6,7,,,+4:22.2,456,39.0,1:58.3,+29.1,42.0,3:58.4,+42.3,40.0,27:37.5,+2:42.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
35,,BTAUT20301199401,ZDOUC Dunja,AUT,1+0+1+0,2,34:07.4,6,,,+4:25.0,384,12.0,1:41.0,+11.8,19.0,3:45.2,+29.1,47.0,28:04.5,+3:09.5,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
36,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,0+0+0+0,0,34:07.4,5,,,+4:25.0,732,8.0,1:39.7,+10.5,16.0,3:42.7,+26.6,45.0,28:02.2,+3:07.2,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
37,,BTLAT22706199101,BENDIKA Baiba,LAT,1+0+2+1,4,34:15.0,4,,,+4:32.6,372,8.0,1:39.7,+10.5,26.0,3:48.5,+32.4,34.0,27:21.7,+2:26.7,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
38,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+0+0+0,0,34:25.8,3,,,+4:43.4,666,57.0,2:15.3,+46.1,55.0,4:08.8,+52.7,48.0,28:05.6,+3:10.6,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
39,,BTEST20401199501,TOMINGAS Tuuli,EST,2+0+2+1,5,34:27.0,2,,,+4:44.6,534,53.0,2:08.6,+39.4,52.0,4:04.8,+48.7,16.0,26:31.3,+1:36.3,BT2223SWRLCP03SWPU,BT2223SWRLCP03,Annecy-Le Grand Bornand,Women 10km Pursuit,2022-12-17,2223,Female
