Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
49,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,2+1+1+0,4,33:02.6,,,,+5:31.6,1158,34.0,1:55.9,+22.7,47.0,3:23.1,+31.8,46.0,24:25.4,+2:11.0,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
50,,BTCZE20102199301,CHARVATOVA Lucie,CZE,1+1+3+3,8,33:05.0,,,,+5:34.0,894,24.0,1:50.5,+17.3,28.0,3:13.3,+22.0,30.0,23:51.4,+1:37.0,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
51,,BTSWE21301200301,ANDERSSON Sara,SWE,1+3+2+0,6,33:16.6,,,,+5:45.6,1056,3.0,1:38.0,+4.8,15.0,3:03.7,+12.4,45.0,24:25.2,+2:10.8,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
52,,BTFIN22002200201,LEINAMO Sonja,FIN,1+2+1+2,6,33:30.4,,,,+5:59.4,1080,53.0,2:11.9,+38.7,54.0,3:37.0,+45.7,35.0,24:01.3,+1:46.9,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
53,,BTCAN21607199701,MOSER Nadia,CAN,1+0+2+2,5,33:48.7,,,,+6:17.7,1194,2.0,1:33.7,+0.5,6.0,2:57.7,+6.4,52.0,25:02.1,+2:47.7,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
54,,BTLTU21107200001,TRAUBAITE Judita,LTU,0+1+1+1,3,33:57.4,,,,+6:26.4,1104,56.0,2:38.5,+1:05.3,56.0,3:50.3,+59.0,56.0,25:26.5,+3:12.1,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
55,,BTMDA20410199401,MAKAROVA Aliona,MDA,0+1+2+2,5,34:10.3,,,,+6:39.3,1140,9.0,1:40.7,+7.5,22.0,3:10.1,+18.8,54.0,25:10.9,+2:56.5,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
56,,BTSLO20701200101,KLEMENCIC Ziva,SLO,0+2+2+2,6,34:59.8,,,,+7:28.8,1212,55.0,2:15.3,+42.1,53.0,3:36.0,+44.7,55.0,25:13.2,+2:58.8,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
,LAP,BTROU22305201701,MEZDREA Andreea,ROU,2+1+2,,,,,,,1110,,,,,,,,,,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
,LAP,BTLTU20904199901,ZHURAUSKAITE Lidiia,LTU,2+3,,,,,,,1212,,,,,,,,,,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
,DNS,BTITA20304199001,WIERER Dorothea,ITA,,,,,,,,852,,,,,,,,,,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
,DNS,BTAUT20501200101,GANDLER Anna,AUT,,,,,,,,1110,,,,,,,,,,BT2324SWRLCP03SWPU,BT2324SWRLCP03,Lenzerheide,Women 10km Pursuit,2023-12-16,2324,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+1+2+0,3,32:30.0,90,,,0.0,35,39.0,1:49.5,+21.9,24.0,2:59.4,+18.5,6.0,28:01.3,+31.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
2,,BTNOR10509199701,STROEMSHEIM Endre,NOR,1+0+0+1,2,32:54.7,75,,,+24.7,518,50.0,1:55.1,+27.5,52.0,3:09.9,+29.0,1.0,27:30.1,0.0,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
3,,BTNOR12002199701,LAEGREID Sturla Holm,NOR,0+0+0+1,1,32:59.1,60,,,+29.1,273,19.0,1:42.3,+14.7,16.0,2:56.9,+16.0,18.0,28:40.2,+1:10.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
4,,BTSWE10809199501,PONSILUOMA Martin,SWE,2+0+1+0,3,33:10.9,50,,,+40.9,413,18.0,1:41.2,+13.6,11.0,2:54.5,+13.6,4.0,27:54.2,+24.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
5,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+0+2+1,3,33:20.5,45,,,+50.5,539,49.0,1:54.5,+26.9,46.0,3:08.2,+27.3,2.0,27:31.4,+1.3,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
6,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,2+0+1+0,3,33:27.5,40,,,+57.5,420,3.0,1:31.8,+4.2,5.0,2:47.7,+6.8,14.0,28:15.7,+45.6,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
7,,BTGER10811199401,HORN Philipp,GER,1+0+1+1,3,33:31.4,36,,,+1:01.4,273,37.0,1:48.8,+21.2,34.0,3:03.2,+22.3,16.0,28:23.3,+53.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
8,,BTNOR12907198801,BOE Tarjei,NOR,0+2+0+1,3,33:39.1,34,,y,+1:09.1,532,43.0,1:51.8,+24.2,51.0,3:09.5,+28.6,3.0,27:49.6,+19.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
9,,BTGER11911199101,KUEHN Johannes,GER,0+0+2+2,4,33:42.8,32,,,+1:12.8,308,47.0,1:53.5,+25.9,41.0,3:06.1,+25.2,12.0,28:08.2,+38.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
10,,BTGER13012199601,STRELOW Justus,GER,0+0+1+0,1,33:43.2,31,,,+1:13.2,574,11.0,1:37.4,+9.8,10.0,2:53.6,+12.7,25.0,28:45.3,+1:15.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
11,,BTFRA12906200101,PERROT Eric,FRA,1+2+0+1,4,33:45.9,30,,,+1:15.9,483,4.0,1:32.5,+4.9,6.0,2:49.5,+8.6,7.0,28:01.7,+31.6,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
12,,BTSUI10103200001,HARTWEG Niklas,SUI,1+0+0+0,1,33:49.0,29,,,+1:19.0,504,26.0,1:45.5,+17.9,18.0,2:57.5,+16.6,29.0,28:57.8,+1:27.7,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
13,,BTFRA11111199101,CLAUDE Florent,BEL,0+1+0+1,2,33:56.0,28,,,+1:26.0,518,25.0,1:44.9,+17.3,21.0,2:58.9,+18.0,22.0,28:43.1,+1:13.0,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
14,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,0+1+0+3,4,34:09.5,27,,,+1:39.5,553,21.0,1:43.7,+16.1,25.0,2:59.5,+18.6,10.0,28:06.6,+36.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
15,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+0+2+0,3,34:10.4,26,,,+1:40.4,847,5.0,1:34.0,+6.4,1.0,2:40.9,0.0,11.0,28:07.2,+37.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
16,,BTITA12202200001,BIONAZ Didier,ITA,0+0+1+2,3,34:12.9,25,,,+1:42.9,602,57.0,2:06.7,+39.1,57.0,3:23.1,+42.2,8.0,28:03.4,+33.3,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
17,,BTGER12403199001,DOLL Benedikt,GER,1+2+3+1,7,34:27.6,24,,,+1:57.6,0,16.0,1:40.9,+13.3,8.0,2:52.6,+11.7,21.0,28:42.6,+1:12.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
18,,BTGER11302199301,NAWRATH Philipp,GER,1+1+2+3,7,34:30.0,23,,,+2:00.0,259,28.0,1:47.0,+19.4,30.0,3:00.7,+19.8,9.0,28:04.5,+34.4,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
19,,BTITA10504200001,GIACOMEL Tommaso,ITA,3+0+2+1,6,34:33.8,22,,b,+2:03.8,616,7.0,1:34.7,+7.1,3.0,2:44.6,+3.7,5.0,27:56.6,+26.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
20,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,0+2+1+0,3,34:37.5,21,,,+2:07.5,623,14.0,1:40.5,+12.9,27.0,2:59.7,+18.8,20.0,28:42.2,+1:12.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
21,,BTSLO12805200101,PLANKO Lovro,SLO,0+2+2+0,4,34:37.9,20,,,+2:07.9,455,28.0,1:47.0,+19.4,43.0,3:06.8,+25.9,19.0,28:41.0,+1:10.9,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
22,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+0+0+2,2,34:39.7,19,,,+2:09.7,798,22.0,1:44.2,+16.6,29.0,3:00.1,+19.2,23.0,28:43.8,+1:13.7,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
23,,BTITA13009198901,HOFER Lukas,ITA,1+0+1+0,2,34:47.6,18,,,+2:17.6,1036,44.0,1:52.4,+24.8,40.0,3:05.4,+24.5,13.0,28:12.7,+42.6,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
24,,BTSUI11901199801,STALDER Sebastian,SUI,0+0+0+1,1,34:56.3,17,,,+2:26.3,924,12.0,1:37.7,+10.1,22.0,2:59.1,+18.2,31.0,29:02.4,+1:32.3,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
25,,BTAUT11012199101,KOMATZ David,AUT,0+0+1+0,1,34:57.0,16,,,+2:27.0,679,41.0,1:50.5,+22.9,38.0,3:04.6,+23.7,43.0,29:34.6,+2:04.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
26,,BTCZE12301199101,KRCMAR Michal,CZE,2+0+1+1,4,35:06.0,15,,,+2:36.0,651,24.0,1:44.6,+17.0,23.0,2:59.2,+18.3,26.0,28:51.2,+1:21.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
27,,BTKAZ12807199801,MUKHIN Alexandr,KAZ,1+2+0+0,3,35:07.4,14,,,+2:37.4,630,55.0,2:01.4,+33.8,56.0,3:18.7,+37.8,28.0,28:53.9,+1:23.8,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
28,,BTCRO10108198701,FAK Jakov,SLO,0+0+1+1,2,35:12.0,13,,,+2:42.0,875,54.0,2:00.5,+32.9,54.0,3:14.5,+33.6,27.0,28:52.1,+1:22.0,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
29,,BTFRA12212199401,CLAUDE Fabien,FRA,3+1+1+0,5,35:15.1,12,,,+2:45.1,644,35.0,1:48.1,+20.5,16.0,2:56.9,+16.0,15.0,28:21.5,+51.4,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
30,,BTITA11904199801,BRAUNHOFER Patrick,ITA,0+1+1+0,2,35:19.9,11,,,+2:49.9,791,20.0,1:43.1,+15.5,19.0,2:57.8,+16.9,38.0,29:21.2,+1:51.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
31,,BTGER11106199601,ZOBEL David,GER,0+1+1+1,3,35:22.8,10,,,+2:52.8,882,52.0,1:58.1,+30.5,49.0,3:08.9,+28.0,23.0,28:43.8,+1:13.7,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
32,,BTFIN10912200001,INVENIUS Otto,FIN,0+0+1+2,3,35:25.1,9,,,+2:55.1,756,31.0,1:47.3,+19.7,35.0,3:03.3,+22.4,32.0,29:05.1,+1:35.0,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
33,,BTSWE10310199201,NELIN Jesper,SWE,0+3+2+1,6,35:33.6,8,,,+3:03.6,616,40.0,1:49.9,+22.3,44.0,3:07.8,+26.9,17.0,28:25.9,+55.8,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
34,,BTCAN10310199801,RUNNALLS Adam,CAN,0+0+1+1,2,35:34.0,7,,,+3:04.0,896,1.0,1:27.6,0.0,2.0,2:43.0,+2.1,44.0,29:36.0,+2:05.9,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
35,,BTCZE12112199801,STVRTECKY Jakub,CZE,0+2+1+1,4,35:43.0,6,,,+3:13.0,749,56.0,2:03.5,+35.9,50.0,3:09.3,+28.4,30.0,28:59.9,+1:29.8,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
36,,BTCZE11302200101,MARECEK Jonas,CZE,0+1+1+0,2,35:43.7,5,,,+3:13.7,966,42.0,1:51.6,+24.0,32.0,3:02.1,+21.2,37.0,29:19.5,+1:49.4,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
37,,BTUSA10806199501,DOHERTY Sean,USA,1+1+1+1,4,35:43.7,4,,,+3:13.7,728,36.0,1:48.6,+21.0,28.0,3:00.0,+19.1,35.0,29:13.9,+1:43.8,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
38,,BTITA10506200101,ZENI Elia,ITA,1+2+0+0,3,35:48.5,3,,,+3:18.5,756,30.0,1:47.1,+19.5,42.0,3:06.6,+25.7,39.0,29:21.6,+1:51.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
39,,BTAUT12302198301,EDER Simon,AUT,0+3+1+1,5,35:48.9,2,,,+3:18.9,567,2.0,1:28.2,+0.6,4.0,2:46.6,+5.7,42.0,29:30.4,+2:00.3,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
40,,BTBUL11703198701,ILIEV Vladimir,BUL,2+2+1+0,5,36:06.2,1,,,+3:36.2,742,34.0,1:47.9,+20.3,33.0,3:02.8,+21.9,33.0,29:07.6,+1:37.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
41,,BTMDA10912199501,MAKAROV Maksim,MDA,0+3+1+0,4,36:12.2,,,,+3:42.2,847,23.0,1:44.3,+16.7,9.0,2:53.1,+12.2,40.0,29:24.3,+1:54.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
42,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+0+1+2,3,36:17.3,,,,+3:47.3,1148,45.0,1:52.6,+25.0,13.0,2:56.1,+15.2,34.0,29:07.8,+1:37.7,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
43,,BTFIN12303199401,PYKALAINEN Joni,FIN,2+1+0+1,4,36:25.4,,,,+3:55.4,889,46.0,1:53.0,+25.4,45.0,3:07.9,+27.0,41.0,29:25.0,+1:54.9,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
44,,BTSUI11107199601,BURKHALTER Joscha,SUI,1+1+1+0,3,36:38.8,,,,+4:08.8,840,17.0,1:41.1,+13.5,26.0,2:59.6,+18.7,51.0,30:13.4,+2:43.3,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
45,,BTRUS13006199501,SHAMAEV Dmitrii,ROU,0+0+0+1,1,36:46.6,,,,+4:16.6,1085,26.0,1:45.5,+17.9,36.0,3:03.5,+22.6,53.0,30:25.1,+2:55.0,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
46,,BTRUS11207198801,MAGAZEEV Pavel,MDA,1+2+1+0,4,36:58.4,,,,+4:28.4,1099,51.0,1:56.0,+28.4,55.0,3:16.9,+36.0,36.0,29:14.6,+1:44.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
47,,BTFRA10207199101,GUIGONNAT Antonin,FRA,1+1+1+1,4,37:05.5,,,,+4:35.5,1022,13.0,1:40.4,+12.8,31.0,3:01.0,+20.1,47.0,29:50.5,+2:20.4,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
48,,BTUSA12002200001,BONACCI Vincent,USA,1+1+1+1,4,37:05.8,,,,+4:35.8,1050,9.0,1:37.0,+9.4,13.0,2:56.1,+15.2,46.0,29:48.3,+2:18.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
49,,BTAUT10905199901,UNTERWEGER Dominic,AUT,1+2+0+0,3,37:08.9,,,,+4:38.9,1057,8.0,1:35.4,+7.8,7.0,2:51.1,+10.2,52.0,30:21.3,+2:51.2,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
50,,BTPOL11404200201,GUNKA Jan,POL,1+1+1+0,3,37:12.6,,,,+4:42.6,1127,38.0,1:48.9,+21.3,37.0,3:04.2,+23.3,50.0,30:03.2,+2:33.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
51,,BTBUL10109199301,SINAPOV Anton,BUL,0+0+2+1,3,37:13.6,,,,+4:43.6,1162,33.0,1:47.5,+19.9,39.0,3:04.8,+23.9,48.0,29:53.0,+2:22.9,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
52,,BTUKR13004198701,PRYMA Artem,UKR,2+1+1+2,6,37:30.7,,,,+5:00.7,966,15.0,1:40.8,+13.2,20.0,2:58.3,+17.4,45.0,29:38.2,+2:08.1,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
53,,BTUKR12108199601,LESIUK Taras,UKR,1+0+1+2,4,37:54.1,,,,+5:24.1,1015,48.0,1:53.8,+26.2,48.0,3:08.5,+27.6,54.0,30:28.0,+2:57.9,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
54,,BTROU10405199301,BUTA George,ROU,0+1+1+1,3,38:05.8,,,,+5:35.8,1064,53.0,1:58.9,+31.3,53.0,3:13.9,+33.0,56.0,30:50.8,+3:20.7,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
55,,BTFIN11812200001,MUKKALA Jonni,FIN,1+1+3+1,6,38:22.1,,,,+5:52.1,1127,31.0,1:47.3,+19.7,47.0,3:08.4,+27.5,49.0,29:53.6,+2:23.5,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
56,,BTKAZ12409200001,KIREYEV Vladislav,KAZ,1+3+2+2,8,39:17.4,,,,+6:47.4,742,6.0,1:34.5,+6.9,15.0,2:56.8,+15.9,57.0,30:54.9,+3:24.8,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
57,,BTEST11405199901,SIIMER Kristo,EST,2+1+2+3,8,39:35.1,,,,+7:05.1,1078,10.0,1:37.1,+9.5,12.0,2:54.8,+13.9,55.0,30:47.7,+3:17.6,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
,LAP,BTROU10102199701,FLORE Raul,ROU,1+3+1,,,,,,,1148,,,,,,,,,,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
,DNS,BTUSA12803199201,BROWN Jake,USA,,,,,,,,1043,,,,,,,,,,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
,DNS,BTROU11705200001,COLTEA George,ROU,,,,,,,,1092,,,,,,,,,,BT2324SWRLCP03SMPU,BT2324SWRLCP03,Lenzerheide,Men 12.5km Pursuit,2023-12-16,2324,Male
1,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,0+0+0+0,0,36:04.6,90,,,0.0,0,25.0,1:58.8,+30.2,20.0,3:11.2,+28.3,5.0,32:27.2,+32.7,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
2,,BTSWE22602199901,OEBERG Elvira,SWE,1+1+0+0,2,36:10.1,75,,b,+5.5,0,15.0,1:50.4,+21.8,13.0,3:07.4,+24.5,1.0,31:54.5,0.0,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
3,,BTSWE20211199501,OEBERG Hanna,SWE,1+1+0+0,2,36:15.2,60,,,+10.6,0,7.0,1:39.6,+11.0,6.0,2:55.7,+12.8,2.0,32:13.9,+19.4,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
4,,BTITA20402199501,VITTOZZI Lisa,ITA,0+0+0+0,0,36:33.7,50,,,+29.1,0,20.0,1:52.8,+24.2,16.0,3:08.3,+25.4,13.0,33:00.1,+1:05.6,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
5,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,1+0+1+0,2,36:34.3,45,,y,+29.7,0,14.0,1:50.0,+21.4,14.0,3:07.7,+24.8,4.0,32:18.6,+24.1,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
6,,BTFRA20910199601,SIMON Julia,FRA,1+0+1+1,3,36:47.7,40,,r,+43.1,0,1.0,1:28.6,0.0,1.0,2:42.9,0.0,6.0,32:31.5,+37.0,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
7,,BTGER21103199401,PREUSS Franziska,GER,0+0+0+0,0,36:51.0,36,,,+46.4,0,17.0,1:51.2,+22.6,15.0,3:07.9,+25.0,15.0,33:18.7,+1:24.2,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
8,,BTNOR21702199901,ARNEKLEIV Juni,NOR,0+0+1+0,1,36:51.0,34,,,+46.4,0,12.0,1:47.2,+18.6,11.0,3:04.8,+21.9,12.0,32:59.1,+1:04.6,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
9,,BTFRA21206199901,CHAUVEAU Sophie,FRA,0+0+2+0,2,37:15.8,32,,,+1:11.2,0,21.0,1:54.1,+25.5,24.0,3:13.9,+31.0,10.0,32:51.7,+57.2,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
10,,BTSWE22706199401,GESTBLOM Linn,SWE,0+1+0+2,3,37:28.7,31,,,+1:24.1,0,18.0,1:51.4,+22.8,17.0,3:09.6,+26.7,8.0,32:42.9,+48.4,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
11,,BTEST20401199501,TOMINGAS Tuuli,EST,0+0+2+1,3,37:31.5,30,,,+1:26.9,0,30.0,2:04.1,+35.5,29.0,3:19.9,+37.0,7.0,32:39.4,+44.9,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
12,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+1+0+1,2,37:31.8,29,,,+1:27.2,0,4.0,1:36.0,+7.4,5.0,2:54.5,+11.6,16.0,33:26.0,+1:31.5,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
13,,BTUSA22705199201,IRWIN Deedra,USA,0+0+0+0,0,37:32.5,28,,,+1:27.9,0,22.0,1:55.1,+26.5,26.0,3:14.7,+31.8,20.0,33:54.4,+1:59.9,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
14,,BTFRA22810199801,JEANMONNOT Lou,FRA,0+0+0+1,1,37:52.6,27,,,+1:48.0,0,23.0,1:55.5,+26.9,25.0,3:14.1,+31.2,19.0,33:50.5,+1:56.0,BT2324SWRLCP03SWMS,BT2324SWRLCP03,Lenzerheide,Women 12.5km Mass Start,2023-12-17,2324,Female
